idx,meci_type
0858_2,Ethylidene
0266_3,Ethylidene
0364_4,Twist
0321_4,Twist
0533_3,Twist
0576_3,H Migration Saddle 2
0820_2,Twist
0063_2,Ethylidene
0865_2,Twist
0026_2,Twist
0359_4,Ethylidene
0775_4,Twist
0898_2,Ethylidene
0632_3,Twist
0677_3,Ethylidene
0382_7,Ethylidene
0362_2,Ethylidene
0919_3,Twist
0327_2,H Dissociation
0058_4,Ethylidene
0517_2,Twist
0552_2,Ethylidene
0183_2,H Dissociation
0100_4,Twist
0943_4,Ethylidene
0594_4,Twist
0906_4,Twist
0047_3,Twist
0804_3,Ethylidene
0496_3,Twist
0841_3,Twist
0616_2,Ethylidene
0653_2,Ethylidene
0751_5,Ethylidene
0569_4,Twist
0797_3,H Dissociation
0346_3,Twist
0346_2,Twist
0797_2,Ethylidene
0303_2,Twist
0039_4,Ethylidene
0751_4,Ethylidene
0616_3,Ethylidene
0653_3,Ethylidene
0496_2,Ethylidene
0804_2,Ethylidene
0047_2,Twist
0841_2,Twist
0002_2,Ethylidene
0338_4,Ethylidene
0450_4,Twist
0081_4,Ethylidene
0517_3,Ethylidene
0183_3,H Dissociation
0552_3,Ethylidene
0919_2,Twist
0362_3,Ethylidene
0327_3,H Dissociation
0632_2,H Dissociation
0898_3,Ethylidene
0382_6,Ethylidene
0677_2,Ethylidene
0775_5,Twist
0124_4,Ethylidene
0063_3,Ethylidene
0820_3,Twist
0026_3,Ethylidene
0865_3,Ethylidene
0533_2,Twist
0576_2,Ethylidene
0609_4,Ethylidene
0223_2,Twist
0858_3,Twist
0266_2,H Dissociation
0773_3,CC Dissociation
0736_3,Ethylidene
0634_4,Ethylidene
0826_5,Ethylidene
0020_5,Twist
0863_5,Ethylidene
0006_6,Ethylidene
0122_2,Ethylidene
0167_2,Twist
0924_2,Ethylidene
0513_7,Ethylidene
0013_11,CC Dissociation
0535_4,H Dissociation
0399_5,Ethylidene
0207_3,Ethylidene
0839_2,H Migration Saddle
0693_3,Ethylidene
0242_3,Twist
0791_4,Ethylidene
0610_5,Ethylidene
0386_2,Ethylidene
0757_2,Twist
0636_6,H Dissociation
0712_2,Twist
0945_3,Ethylidene
0106_3,Twist
0900_3,Ethylidene
0143_3,Twist
0592_3,Twist
0490_4,Ethylidene
0802_4,Ethylidene
0956_9,Ethylidene
0511_5,Ethylidene
0456_2,Twist
0087_2,H Dissociation
0413_2,H Dissociation
0881_2,Twist
0120_4,Ethylidene
0067_3,Twist
0824_3,Ethylidene
0022_3,Twist
0861_3,Ethylidene
0537_2,H Dissociation
0572_2,Ethylidene
0648_4,Ethylidene
0759_9,CC Dissociation
0299_4,CC Dissociation
0839_6,Ethylidene
0366_3,Ethylidene
0958_2,Twist
0323_3,Twist
0636_2,H Dissociation
0673_2,Twist
0198_4,H Dissociation
0771_5,Twist
0549_4,H Dissociation
0492_2,Twist
0800_2,Twist
0043_2,Ethylidene
0845_2,Twist
0006_2,Ethylidene
0902_5,H Dissociation
0379_4,Twist
0454_4,Ethylidene
0629_5,HH Dissociation
0013_15,CC Dissociation
0513_3,Ethylidene
0187_3,Ethylidene
0342_2,Twist
0939_3,Ethylidene
0793_2,Twist
0307_2,Twist
0078_4,Ethylidene
0384_4,Twist
0710_4,CC Dissociation
0612_3,Twist
0657_3,Twist
0941_3,Ethylidene
0102_3,Twist
0904_3,H Migration Saddle
0147_3,Ethylidene
0596_3,H Dissociation
0820_7,Twist
0806_4,Ethylidene
0000_4,Twist
0452_2,Twist
0083_2,Twist
0417_2,Twist
0878_2,H Dissociation
0203_3,Ethylidene
0246_3,Twist
0344_4,Twist
0301_4,Twist
0382_2,Ethylidene
0753_2,Twist
0061_5,Ethylidene
0126_2,Ethylidene
0163_2,Twist
0920_2,Twist
0552_7,Ethylidene
0476_3,Twist
0158_4,HH Dissociation
0227_2,Twist
0262_2,H Dissociation
0819_3,Ethylidene
0777_3,H Dissociation
0653_7,Ethylidene
0630_4,Ethylidene
0675_4,Ethylidene
0630_5,Ethylidene
0653_6,Ethylidene
0777_2,H Dissociation
0732_2,Ethylidene
0227_3,Ethylidene
0819_2,Twist
0262_3,H Dissociation
0360_4,Twist
0709_4,H Dissociation
0476_2,Twist
0552_6,Ethylidene
0433_2,Ethylidene
0126_3,Ethylidene
0920_3,Twist
0163_3,Ethylidene
0061_4,Ethylidene
0753_3,Twist
0382_3,Ethylidene
0280_4,Twist
0651_4,Twist
0203_2,Ethylidene
0878_3,Ethylidene
0246_2,Ethylidene
0697_2,Ethylidene
0083_3,Twist
0452_3,Twist
0885_3,Ethylidene
0417_3,Twist
0550_4,H Dissociation
0181_4,Ethylidene
0000_5,Twist
0102_2,H Dissociation
0941_2,H Dissociation
0820_6,Ethylidene
0596_2,H Dissociation
0147_2,Ethylidene
0904_2,Twist
0612_2,Twist
0657_2,Twist
0382_10,Ethylidene
0710_5,CC Dissociation
0240_4,Twist
0078_5,H Dissociation
0793_3,Twist
0939_2,Ethylidene
0342_3,Ethylidene
0307_3,Ethylidene
0513_2,Twist
0013_14,CC Dissociation
0556_2,Twist
0187_2,Ethylidene
0454_5,Ethylidene
0629_4,Ethylidene
0104_4,Ethylidene
0902_4,Ethylidene
0043_3,Ethylidene
0800_3,Ethylidene
0492_3,Ethylidene
0006_3,Ethylidene
0845_3,Twist
0549_5,Ethylidene
0771_4,Twist
0734_4,Ethylidene
0636_3,Ethylidene
0673_3,Twist
0366_2,Twist
0839_7,Ethylidene
0323_2,Twist
0470_4,H Dissociation
0759_8,CC Dissociation
0537_3,Twist
0572_3,Ethylidene
0824_2,Ethylidene
0067_2,H Dissociation
0861_2,Ethylidene
0022_2,Twist
0318_4,Twist
0106_4,Twist
0945_4,Ethylidene
0592_4,CC Dissociation
0143_4,Ethylidene
0900_4,Ethylidene
0041_3,H Dissociation
0802_3,Ethylidene
0279_2,Twist
0490_3,Ethylidene
0004_3,H Dissociation
0511_2,Twist
0729_3,Twist
0554_2,H Dissociation
0693_4,Ethylidene
0839_5,Twist
0791_3,Ethylidene
0178_2,Ethylidene
0305_3,Ethylidene
0428_3,Twist
0610_2,H Dissociation
0284_2,H Dissociation
0655_2,Ethylidene
0712_5,Ethylidene
0826_2,Ethylidene
0065_2,Ethylidene
0863_2,Twist
0020_2,Ethylidene
0328_10,Ethylidene
0013_16,CC Dissociation
0629_6,HH Dissociation
0535_3,H Dissociation
0748_2,Twist
0399_2,Ethylidene
0570_3,Twist
0364_2,Twist
0321_2,Ethylidene
0119_3,Ethylidene
0858_4,Twist
0773_4,Twist
0634_3,Ethylidene
0710_7,CC Dissociation
0671_3,Twist
0098_2,Twist
0449_2,Twist
0124_3,Ethylidene
0788_2,H Dissociation
0161_3,Ethylidene
0359_2,Ethylidene
0820_4,Twist
0063_4,Ethylidene
0865_4,Ethylidene
0026_4,Ethylidene
0474_2,H Dissociation
0609_3,Ethylidene
0225_3,Ethylidene
0058_2,Ethylidene
0260_3,Twist
0489_2,CC Dissociation
0632_5,Twist
0775_2,Twist
0730_2,Twist
0338_3,Ethylidene
0100_2,Ethylidene
0943_2,Ethylidene
0594_2,Ethylidene
0906_2,Twist
0668_2,Ethylidene
0081_3,Twist
0450_3,Ethylidene
0887_3,Twist
0415_3,Ethylidene
0517_4,Ethylidene
0552_4,Ethylidene
0201_2,H Dissociation
0039_3,Twist
0244_2,Ethylidene
0695_2,Twist
0751_3,Ethylidene
0569_2,Twist
0714_3,Ethylidene
0616_4,Ethylidene
0653_4,Ethylidene
0653_5,Ethylidene
0569_3,Twist
0751_2,Twist
0714_2,Twist
0039_2,Ethylidene
0201_3,Ethylidene
0695_3,Twist
0244_3,Ethylidene
0552_5,Ethylidene
0450_2,Ethylidene
0081_2,Twist
0415_2,Ethylidene
0887_2,Twist
0943_3,Ethylidene
0100_3,Twist
0338_2,Ethylidene
0906_3,Twist
0594_3,H Dissociation
0496_4,Twist
0841_4,Twist
0775_3,Twist
0730_3,Twist
0508_2,Ethylidene
0632_4,Twist
0677_4,Twist
0225_2,Ethylidene
0260_2,Twist
0058_3,Ethylidene
0474_3,H Dissociation
0609_2,Ethylidene
0063_5,Ethylidene
0820_5,Twist
0026_5,Ethylidene
0865_5,Twist
0124_2,Ethylidene
0359_3,Ethylidene
0161_2,Twist
0922_2,H Dissociation
0710_6,CC Dissociation
0634_2,Ethylidene
0449_3,Twist
0098_3,Ethylidene
0671_2,Twist
0858_5,Twist
0364_3,Twist
0119_2,Ethylidene
0535_2,Twist
0570_2,Twist
0399_3,Ethylidene
0748_3,Twist
0013_17,CC Dissociation
0122_4,Ethylidene
0826_3,Ethylidene
0020_3,Ethylidene
0863_3,Ethylidene
0218_2,H Dissociation
0712_4,Ethylidene
0610_3,H Dissociation
0428_2,Twist
0549_6,Twist
0655_3,H Dissociation
0340_2,H Dissociation
0178_3,Ethylidene
0305_2,Ethylidene
0839_4,Twist
0693_5,Ethylidene
0456_4,Twist
0413_4,Ethylidene
0881_4,Twist
0729_2,Twist
0511_3,Ethylidene
0554_3,Twist
0490_2,Ethylidene
0279_3,Ethylidene
0802_2,Ethylidene
0041_2,H Dissociation
0847_2,Twist
0004_2,H Dissociation
0945_5,Ethylidene
0592_5,CC Dissociation
0553_2,Twist
0182_2,Twist
0516_2,Twist
0414_5,Ethylidene
0669_4,Ethylidene
0144_4,Ethylidene
0339_5,Ethylidene
0840_3,Twist
0805_3,Twist
0046_3,Ethylidene
0497_3,Twist
0776_6,Ethylidene
0283_2,Ethylidene
0652_2,Twist
0617_2,Twist
0715_5,Twist
0245_4,Ethylidene
0302_3,H Dissociation
0263_7,Ethylidene
0796_3,Twist
0347_3,Ethylidene
0475_4,Ethylidene
0940_6,Ethylidene
0027_2,Ethylidene
0864_2,Ethylidene
0146_6,CC Dissociation
0821_2,Twist
0923_5,H Dissociation
0125_5,Ethylidene
0633_3,Ethylidene
0899_2,Ethylidene
0326_2,Twist
0363_2,H Dissociation
0918_3,Ethylidene
0488_4,Twist
0436_2,Twist
0473_2,Ethylidene
0166_3,Ethylidene
0925_3,H Dissociation
0123_3,Twist
0021_4,Ethylidene
0064_4,Ethylidene
0827_4,H Dissociation
0670_5,Ethylidene
0737_2,H Dissociation
0772_2,Twist
0938_6,H Dissociation
0267_3,Ethylidene
0859_2,Ethylidene
0222_3,Ethylidene
0320_4,Twist
0118_5,Ethylidene
0365_4,Twist
0880_3,Ethylidene
0412_3,H Dissociation
0086_3,Ethylidene
0510_4,Ethylidene
0728_5,Twist
0005_5,Ethylidene
0151_8,Ethylidene
0593_2,Ethylidene
0901_2,Ethylidene
0142_2,Twist
0944_2,Twist
0107_2,Twist
0713_3,Ethylidene
0756_3,Ethylidene
0285_4,Ethylidene
0790_5,Ethylidene
0243_2,H Dissociation
0838_3,Ethylidene
0692_2,Twist
0206_2,Ethylidene
0838_2,Twist
0206_3,Ethylidene
0790_4,Ethylidene
0713_2,H Dissociation
0387_2,Twist
0756_2,H Dissociation
0142_3,Twist
0593_3,Ethylidene
0107_3,Twist
0944_3,Twist
0005_4,Ethylidene
0846_4,Twist
0728_4,Twist
0412_2,Ethylidene
0880_2,Ethylidene
0457_2,Ethylidene
0086_2,Ethylidene
0118_4,Ethylidene
0320_5,Twist
0365_5,Twist
0267_2,Twist
0222_2,Ethylidene
0859_3,Twist
0737_3,Ethylidene
0670_4,Twist
0635_4,H Dissociation
0827_5,H Dissociation
0925_2,H Dissociation
0166_2,Ethylidene
0123_2,Twist
0436_3,Twist
0473_3,Ethylidene
0224_4,Ethylidene
0326_3,Twist
0918_2,Ethylidene
0363_3,Twist
0676_2,Twist
0899_3,Ethylidene
0633_2,Ethylidene
0923_4,H Dissociation
0125_4,Ethylidene
0864_3,Twist
0821_3,Ethylidene
0146_7,CC Dissociation
0532_2,H Dissociation
0608_4,H Dissociation
0475_5,Ethylidene
0302_2,Ethylidene
0347_2,Ethylidene
0796_2,Ethylidene
0263_6,Ethylidene
0245_5,Ethylidene
0715_4,Twist
0652_3,Twist
0283_3,Ethylidene
0617_3,Twist
0003_2,Ethylidene
0840_2,Twist
0497_2,Ethylidene
0046_2,Ethylidene
0805_2,Twist
0339_4,Ethylidene
0414_4,Twist
0451_4,CC Dissociation
0669_5,Ethylidene
0182_3,Twist
0553_3,Ethylidene
0516_3,Twist
0575_2,H Dissociation
0530_2,Ethylidene
0414_6,Twist
0477_5,H Dissociation
0127_4,Twist
0866_3,Ethylidene
0025_3,Twist
0689_2,H Dissociation
0823_3,Twist
0060_3,Ethylidene
0258_2,H Dissociation
0674_2,Ethylidene
0715_6,Ethylidene
0409_3,H Dissociation
0631_2,Ethylidene
0776_5,Ethylidene
0263_4,Ethylidene
0818_5,Ethylidene
0324_3,Twist
0159_2,Ethylidene
0361_3,Twist
0588_2,Twist
0416_4,Ethylidene
0769_2,Twist
0180_3,Ethylidene
0551_3,Twist
0514_3,Ethylidene
0239_3,H Dissociation
0125_6,Ethylidene
0842_2,H Dissociation
0495_2,Twist
0044_2,Twist
0807_2,Twist
0146_5,CC Dissociation
0103_5,Ethylidene
0940_5,Ethylidene
0383_4,Ethylidene
0752_4,Twist
0650_3,Ethylidene
0281_3,Ethylidene
0468_2,Ethylidene
0300_2,Twist
0345_2,Twist
0794_2,Ethylidene
0410_2,Ethylidene
0882_2,Twist
0628_3,Ethylidene
0455_2,H Dissociation
0084_2,H Dissociation
0903_3,Ethylidene
0378_2,H Dissociation
0827_7,H Dissociation
0591_3,Twist
0946_3,Twist
0042_4,Twist
0529_3,H Dissociation
0711_2,Ethylidene
0385_2,H Dissociation
0754_2,Ethylidene
0079_2,Ethylidene
0241_3,Twist
0204_3,Ethylidene
0792_4,Ethylidene
0938_5,H Dissociation
0434_3,Ethylidene
0728_6,Ethylidene
0649_2,Ethylidene
0298_2,H Dissociation
0471_3,Ethylidene
0573_4,H Dissociation
0860_5,Ethylidene
0023_5,Ethylidene
0927_2,Twist
0164_2,Twist
0319_3,H Dissociation
0121_2,Ethylidene
0770_3,Ethylidene
0199_2,Twist
0548_2,Ethylidene
0265_2,Twist
0790_6,Ethylidene
0220_2,Twist
0018_3,Ethylidene
0790_7,Ethylidene
0265_3,Twist
0018_2,H Dissociation
0220_3,Twist
0735_2,Twist
0548_3,Ethylidene
0770_2,Twist
0164_3,Twist
0927_3,Ethylidene
0121_3,Ethylidene
0319_2,Ethylidene
0023_4,Ethylidene
0860_4,Ethylidene
0066_4,Twist
0434_2,H Dissociation
0471_2,Twist
0298_3,H Dissociation
0649_3,H Dissociation
0938_4,H Dissociation
0241_2,Twist
0079_3,Ethylidene
0690_2,Ethylidene
0204_2,Ethylidene
0320_6,Twist
0529_2,Ethylidene
0754_3,Ethylidene
0385_3,Ethylidene
0287_4,H Dissociation
0656_4,H Dissociation
0591_2,Twist
0827_6,H Dissociation
0378_3,Ethylidene
0903_2,Ethylidene
0140_2,H Dissociation
0946_2,Twist
0105_2,Ethylidene
0628_2,Ethylidene
0882_3,Ethylidene
0410_3,Twist
0084_3,Ethylidene
0455_3,H Dissociation
0186_4,Ethylidene
0247_4,Ethylidene
0138_2,Twist
0300_3,Twist
0794_3,Ethylidene
0345_3,Twist
0281_2,Ethylidene
0650_2,Ethylidene
0615_2,H Dissociation
0383_5,Ethylidene
0146_4,Twist
0940_4,Ethylidene
0103_4,Ethylidene
0842_3,H Dissociation
0239_2,H Dissociation
0807_3,Twist
0044_3,Twist
0495_3,Twist
0551_2,Twist
0180_2,Twist
0475_6,Ethylidene
0769_3,Twist
0514_2,Twist
0416_5,Ethylidene
0324_2,Twist
0588_3,Twist
0361_2,Twist
0159_3,Ethylidene
0245_6,Ethylidene
0818_4,Twist
0263_5,Ethylidene
0776_4,Ethylidene
0674_3,Ethylidene
0631_3,Ethylidene
0409_2,Ethylidene
0715_7,Ethylidene
0025_2,Twist
0866_2,Ethylidene
0258_3,H Dissociation
0060_2,Ethylidene
0823_2,Twist
0689_3,H Dissociation
0432_4,Ethylidene
0477_4,Ethylidene
0575_3,H Dissociation
0708_2,Twist
0530_3,Ethylidene
0951_8,Ethylidene
0595_2,Twist
0907_2,Twist
0144_2,Ethylidene
0339_3,Ethylidene
0942_2,Twist
0101_2,Twist
0886_3,Twist
0414_3,Ethylidene
0080_3,Ethylidene
0669_2,Twist
0451_3,Twist
0553_4,Ethylidene
0516_4,Twist
0245_2,H Migration Saddle
0694_2,Twist
0200_2,Twist
0038_3,Twist
0715_3,Twist
0631_7,HH Dissociation
0750_3,Ethylidene
0568_2,H Dissociation
0652_4,Ethylidene
0617_4,Twist
0160_3,H Dissociation
0923_3,H Dissociation
0789_2,Ethylidene
0495_7,Twist
0358_2,Twist
0125_3,Ethylidene
0821_4,Twist
0430_2,Twist
0608_3,H Dissociation
0475_2,Ethylidene
0059_2,Twist
0488_2,Twist
0261_3,H Dissociation
0224_3,Ethylidene
0363_4,Twist
0633_5,Twist
0731_2,Ethylidene
0774_2,Ethylidene
0219_3,Twist
0021_2,H Dissociation
0862_2,Twist
0064_2,Ethylidene
0827_2,H Dissociation
0473_4,Ethylidene
0749_2,Twist
0398_2,Twist
0534_3,Twist
0320_2,Ethylidene
0118_3,H Dissociation
0365_2,Twist
0267_5,Ethylidene
0859_4,Ethylidene
0222_5,Ethylidene
0099_2,H Dissociation
0670_3,Twist
0448_2,Twist
0635_3,H Dissociation
0593_4,Ethylidene
0142_4,Ethylidene
0944_4,Ethylidene
0107_4,Twist
0846_3,Twist
0005_3,Ethylidene
0803_3,H Dissociation
0040_3,Twist
0927_7,Ethylidene
0278_2,Twist
0555_2,Twist
0184_2,Ethylidene
0510_2,Twist
0728_3,Twist
0880_5,Ethylidene
0179_2,Ethylidene
0790_3,Ethylidene
0341_3,CC Dissociation Ethylidene
0285_2,Ethylidene
0654_2,Ethylidene
0429_3,Twist
0611_2,H Dissociation
0756_5,Ethylidene
0756_4,Ethylidene
0654_3,Twist
0285_3,Ethylidene
0611_3,H Dissociation
0429_2,Twist
0304_2,Ethylidene
0341_2,Ethylidene
0790_2,Twist
0880_4,Ethylidene
0086_4,Ethylidene
0555_3,Ethylidene
0649_6,H Dissociaiton Ethylidene
0728_2,Ethylidene
0510_3,Twist
0005_2,Twist
0846_2,Ethylidene
0278_3,Twist
0927_6,Ethylidene
0491_2,Twist
0040_2,Twist
0803_2,H Dissociation
0142_5,Ethylidene
0593_5,Ethylidene
0944_5,Ethylidene
0448_3,Twist
0670_2,Twist
0099_3,Twist
0635_2,H Dissociation
0267_4,Ethylidene
0222_4,Ethylidene
0118_2,Ethylidene
0320_3,Ethylidene
0365_3,Twist
0398_3,Ethylidene
0571_2,H Dissociation
0749_3,Twist
0534_2,H Dissociation
0473_5,Ethylidene
0925_4,Ethylidene
0166_4,Ethylidene
0123_4,Twist
0862_3,Twist
0021_3,Ethylidene
0219_2,Twist
0827_3,Ethylidene
0064_3,Ethylidene
0731_3,Twist
0509_2,Ethylidene
0633_4,H Dissociation
0261_2,Twist
0488_3,Twist
0059_3,Ethylidene
0224_2,Ethylidene
0608_2,Ethylidene
0430_3,Twist
0475_3,Ethylidene
0821_5,Ethylidene
0358_3,Ethylidene
0789_3,H Dissociation
0923_2,H Dissociation
0160_2,Twist
0125_2,Ethylidene
0652_5,Ethylidene
0617_5,Twist
0631_6,HH Dissociation
0715_2,Twist
0381_2,Ethylidene
0568_3,Ethylidene
0750_2,Twist
0245_3,Ethylidene
0038_2,Twist
0347_4,CC Dissociation Ethylidene
0516_5,Twist
0414_2,Twist
0886_2,Twist
0530_6,Ethylidene
0451_2,CC Dissociation
0669_3,Ethylidene
0080_2,Twist
0144_3,H Dissociation
0595_3,Twist
0101_3,Twist
0339_2,CC Dissociation
0840_4,Twist
0497_4,Twist
0921_2,H Dissociation
0162_2,Ethylidene
0127_2,H Dissociation
0432_3,Ethylidene
0477_3,Twist
0575_4,Ethylidene
0530_4,Ethylidene
0159_4,Twist
0588_4,Ethylidene
0263_2,Ethylidene
0818_3,Twist
0226_2,Twist
0776_3,Ethylidene
0674_4,Ethylidene
0631_4,Ethylidene
0146_3,Twist
0905_3,Ethylidene
0597_3,Ethylidene
0103_3,CC Dissociation
0940_3,Ethylidene
0239_5,Ethylidene
0328_8,Ethylidene
0842_4,Twist
0495_4,Ethylidene
0044_4,Twist
0807_4,Twist
0551_5,Ethylidene
0416_2,Twist
0884_2,Ethylidene
0453_2,Twist
0082_2,Ethylidene
0247_3,Twist
0879_2,Twist
0300_4,Ethylidene
0794_4,Ethylidene
0281_5,Ethylidene
0717_2,Ethylidene
0383_2,Ethylidene
0752_2,Twist
0007_2,H Dissociation
0844_2,Ethylidene
0493_2,Twist
0042_2,Twist
0801_2,Ethylidene
0378_4,Ethylidene
0628_5,Ethylidene
0186_3,Ethylidene
0512_3,Twist
0306_2,Twist
0343_2,Ethylidene
0792_2,Ethylidene
0938_3,H Dissociation
0781_8,Twist
0241_5,Twist
0385_4,Twist
0656_3,H Dissociation
0287_3,Twist
0613_3,Ethylidene
0075_9,Ethylidene
0927_4,H Migration Saddle 2
0860_3,Ethylidene
0023_3,H Dissociation
0825_3,Ethylidene
0066_3,Twist
0573_2,Ethylidene
0536_2,Twist
0649_4,H Dissociaiton Ethylidene
0322_3,H Migration Saddle
0672_2,Twist
0637_2,Ethylidene
0770_5,Ethylidene
0548_4,Ethylidene
0548_5,Ethylidene
0770_4,Ethylidene
0672_3,Twist
0322_2,Twist
0367_2,H Dissociation
0018_4,Ethylidene
0649_5,Ethylidene
0573_3,H Dissociation
0536_3,Ethylidene
0023_2,Twist
0860_2,H Migration Saddle 3
0066_2,Twist
0825_2,Ethylidene
0927_5,Ethylidene
0075_8,Twist
0319_4,Ethylidene
0287_2,Twist
0656_2,Ethylidene
0613_2,H Dissociation
0385_5,Twist
0241_4,Twist
0938_2,Ethylidene
0792_3,Ethylidene
0343_3,Ethylidene
0557_2,Ethylidene
0186_2,Ethylidene
0512_2,Twist
0628_4,Ethylidene
0591_4,Ethylidene
0946_4,Ethylidene
0007_3,Ethylidene
0801_3,Ethylidene
0042_3,Twist
0717_3,Ethylidene
0752_3,Twist
0383_3,H Dissociation
0281_4,Twist
0650_4,Ethylidene
0247_2,Twist
0696_2,Ethylidene
0884_3,H Dissociation
0416_3,Ethylidene
0453_3,Twist
0551_4,Twist
0180_4,Ethylidene
0328_9,Ethylidene
0239_4,Ethylidene
0044_5,Twist
0495_5,CC Dissociation
0597_2,Ethylidene
0905_2,H Dissociation
0146_2,Twist
0940_2,Ethylidene
0103_2,CC Dissociation
0631_5,HH Dissociation
0409_4,H Dissociation
0733_2,Ethylidene
0776_2,Ethylidene
0818_2,H Dissociation
0263_3,Ethylidene
0226_3,Twist
0361_4,Twist
0530_5,Ethylidene
0432_2,Ethylidene
0477_2,Ethylidene
0127_3,H Dissociation
0073_3,Ethylidene
0830_3,Ethylidene
0036_3,Twist
0875_3,Ethylidene
0951_7,CC Dissociation Ethylidene
0349_5,Ethylidene
0171_4,Ethylidene
0421_5,Ethylidene
0523_2,Twist
0566_2,H Dissociation
0909_2,Twist
0720_5,H Dissociation
0518_4,H Dissociation
0622_2,Ethylidene
0888_3,Twist
0667_2,H Dissociation
0110_5,Ethylidene
0328_4,Ethylidene
0486_2,Ethylidene
0814_2,Ethylidene
0057_2,Twist
0851_2,Ethylidene
0012_2,H Dissociation
0507_3,Twist
