idx,meci_type
0062_8,Type_3
0091_7,Type_2
0082_11,Type_2
0000_12,Type_1
0148_3,Type_3
0029_7,Type_3
0126_16,Type_3
0166_9,Type_2
0123_9,Type_3
0157_16,Type_1
0051_7,Type_3
0080_14,Type_1
0180_14,Type_2
0059_13,Type_1
0071_12,Type_2
0171_12,Type_2
0168_6,Type_1
0124_13,Type_3
0030_6,Type_3
0075_6,Type_3
0053_5,Type_3
0086_9,Type_1
0095_3,Type_2
0112_12,Type_3
0149_16,Type_2
0109_7,Type_3
0034_16,Type_2
0088_6,Type_3
0201_15,Type_2
0201_14,Type_1
0088_7,Type_3
0109_6,Type_3
0112_13,Type_3
0190_10,Type_1
0086_8,Type_3
0016_4,Type_3
0114_3,Type_2
0124_12,Type_1
0009_3,Type_1
0168_7,Type_1
0171_13,Type_2
0071_13,Type_1
0059_12,Type_1
0080_15,Type_2
0157_17,Type_3
0051_6,Type_3
0077_5,Type_2
0166_8,Type_1
0123_8,Type_3
0126_17,Type_1
0173_16,Type_1
0000_13,Type_2
0082_10,Type_2
0091_6,Type_2
0071_3,Type_3
0048_7,Type_2
0010_16,Type_1
0046_8,Type_3
0157_5,Type_3
0171_6,Type_2
0010_12,Type_3
0055_6,Type_2
0162_8,Type_3
0082_14,Type_1
0000_17,Type_1
0082_8,Type_1
0146_9,Type_3
0057_4,Type_3
0155_16,Type_3
0034_7,Type_2
0155_3,Type_3
0071_7,Type_3
0126_13,Type_2
0026_13,Type_1
0080_11,Type_3
0180_11,Type_3
0042_8,Type_2
0130_6,Type_3
0171_17,Type_2
0168_3,Type_2
0149_13,Type_1
0095_6,Type_1
0151_7,Type_2
0023_9,Type_2
0066_9,Type_2
0034_13,Type_2
0134_13,Type_3
0201_10,Type_1
0061_12,Type_3
0061_13,Type_1
0134_12,Type_1
0201_11,Type_2
0034_12,Type_2
0023_8,Type_2
0132_5,Type_2
0066_8,Type_1
0177_5,Type_2
0151_6,Type_2
0114_6,Type_1
0149_12,Type_3
0112_16,Type_2
0049_12,Type_1
0171_16,Type_2
0188_7,Type_2
0014_3,Type_3
0130_7,Type_2
0157_12,Type_3
0186_8,Type_3
0180_10,Type_3
0080_10,Type_3
0029_3,Type_3
0148_7,Type_3
0173_13,Type_1
0026_12,Type_1
0126_12,Type_2
0155_17,Type_3
0057_5,Type_3
0012_5,Type_3
0000_16,Type_1
0082_9,Type_2
0193_4,Type_3
0082_15,Type_2
0129_6,Type_1
0162_9,Type_1
0073_4,Type_3
0055_7,Type_2
0192_10,Type_1
0191_4,Type_3
0017_18,Type_2
0010_11,Type_3
0073_6,Type_2
0144_8,Type_3
0142_19,Type_1
0010_5,Type_2
0129_4,Type_3
0200_8,Type_1
0193_6,Type_1
0000_14,Type_2
0160_9,Type_2
0155_15,Type_3
0034_4,Type_2
0012_7,Type_1
0173_3,Type_3
0026_10,Type_1
0126_10,Type_2
0148_5,Type_3
0059_8,Type_1
0180_12,Type_2
0097_7,Type_3
0080_12,Type_1
0157_10,Type_3
0021_8,Type_2
0130_5,Type_3
0175_5,Type_3
0057_10,Type_3
0099_8,Type_3
0009_4,Type_1
0171_14,Type_2
0071_14,Type_1
0112_14,Type_3
0095_5,Type_2
0049_10,Type_1
0177_7,Type_3
0132_7,Type_2
0114_4,Type_2
0040_9,Type_3
0201_13,Type_1
0134_10,Type_3
0034_10,Type_1
0061_11,Type_2
0068_5,Type_3
0061_10,Type_3
0034_11,Type_2
0201_12,Type_2
0134_11,Type_3
0114_5,Type_2
0132_6,Type_1
0049_11,Type_2
0095_4,Type_2
0112_15,Type_3
0149_11,Type_3
0118_8,Type_2
0171_15,Type_2
0124_14,Type_3
0057_11,Type_3
0032_3,Type_3
0021_9,Type_2
0157_11,Type_3
0175_4,Type_3
0064_9,Type_2
0080_13,Type_2
0180_13,Type_2
0097_6,Type_3
0059_9,Type_1
0126_11,Type_2
0026_11,Type_1
0071_5,Type_3
0082_16,Type_3
0193_7,Type_3
0000_15,Type_1
0200_9,Type_3
0129_5,Type_3
0142_18,Type_1
0144_9,Type_3
0010_4,Type_1
0157_3,Type_3
0073_7,Type_1
0017_19,Type_2
0010_10,Type_3
0191_5,Type_3
0080_8,Type_3
0074_6,Type_3
0031_6,Type_2
0106_8,Type_1
0143_8,Type_2
0052_5,Type_3
0196_4,Type_2
0186_15,Type_2
0087_9,Type_3
0104_16,Type_2
0177_13,Type_2
0122_12,Type_1
0041_12,Type_2
0033_4,Type_3
0122_9,Type_1
0198_15,Type_1
0141_12,Type_1
0098_15,Type_2
0015_7,Type_1
0096_10,Type_2
0194_6,Type_3
0169_13,Type_3
0172_5,Type_3
0063_8,Type_3
0118_13,Type_2
0193_20,Type_2
0116_16,Type_1
0194_15,Type_3
0065_13,Type_2
0149_3,Type_1
0135_7,Type_3
0153_12,Type_3
0170_7,Type_2
0047_9,Type_1
0156_4,Type_1
0053_12,Type_2
0183_8,Type_2
0084_10,Type_3
0106_13,Type_2
0175_16,Type_2
0049_6,Type_2
0106_12,Type_2
0084_11,Type_1
0183_9,Type_2
0156_5,Type_1
0047_8,Type_3
0053_13,Type_2
0153_13,Type_1
0030_13,Type_1
0065_12,Type_2
0194_14,Type_3
0090_6,Type_1
0193_21,Type_2
0118_12,Type_3
0111_7,Type_3
0154_7,Type_2
0063_9,Type_1
0026_9,Type_2
0137_4,Type_3
0169_12,Type_2
0008_3,Type_3
0096_11,Type_2
0194_7,Type_3
0015_6,Type_3
0098_14,Type_2
0122_8,Type_2
0198_14,Type_1
0167_8,Type_2
0076_5,Type_3
0177_12,Type_2
0108_6,Type_3
0186_14,Type_1
0017_4,Type_3
0106_9,Type_1
0188_11,Type_3
0143_9,Type_2
0150_3,Type_2
0074_7,Type_3
0031_7,Type_2
0052_6,Type_3
0188_13,Type_2
0051_14,Type_2
0120_8,Type_3
0074_5,Type_3
0151_14,Type_1
0104_15,Type_2
0196_7,Type_3
0019_9,Type_2
0177_10,Type_3
0198_8,Type_3
0089_5,Type_2
0122_11,Type_1
0146_18,Type_1
0098_16,Type_1
0141_9,Type_2
0141_11,Type_1
0076_7,Type_2
0198_16,Type_2
0117_3,Type_3
0041_11,Type_2
0033_7,Type_3
0014_10,Type_2
0085_8,Type_2
0096_13,Type_2
0078_8,Type_2
0169_5,Type_3
0169_10,Type_2
0154_5,Type_2
0111_5,Type_3
0193_23,Type_1
0137_6,Type_3
0172_6,Type_3
0194_16,Type_3
0116_15,Type_2
0181_9,Type_1
0090_4,Type_3
0139_9,Type_3
0065_10,Type_2
0030_11,Type_3
0053_11,Type_2
0156_7,Type_1
0061_9,Type_1
0153_11,Type_3
0170_4,Type_3
0084_13,Type_3
0106_10,Type_2
0158_8,Type_3
0175_15,Type_3
0158_9,Type_3
0049_4,Type_2
0175_14,Type_3
0106_11,Type_2
0084_12,Type_1
0061_8,Type_3
0135_5,Type_3
0053_10,Type_2
0156_6,Type_1
0030_10,Type_3
0062_18,Type_2
0065_11,Type_3
0139_8,Type_3
0090_5,Type_3
0181_8,Type_1
0137_7,Type_3
0172_7,Type_1
0193_22,Type_2
0118_11,Type_3
0000_9,Type_2
0169_11,Type_2
0078_9,Type_2
0194_4,Type_3
0085_9,Type_2
0096_12,Type_2
0014_11,Type_3
0076_6,Type_3
0033_6,Type_2
0041_10,Type_2
0104_8,Type_3
0015_5,Type_3
0098_17,Type_3
0141_10,Type_1
0079_14,Type_2
0122_10,Type_1
0089_4,Type_1
0198_9,Type_3
0177_11,Type_3
0019_8,Type_2
0108_5,Type_3
0104_14,Type_2
0031_4,Type_2
0151_15,Type_1
0176_3,Type_2
0188_12,Type_3
0017_7,Type_3
0094_5,Type_1
0185_8,Type_3
0186_13,Type_3
0051_11,Type_1
0151_11,Type_2
0041_9,Type_2
0069_5,Type_3
0178_8,Type_3
0177_15,Type_2
0174_5,Type_3
0065_8,Type_2
0131_5,Type_3
0020_8,Type_2
0098_13,Type_2
0152_6,Type_1
0198_13,Type_2
0098_8,Type_2
0119_9,Type_2
0008_4,Type_3
0067_10,Type_2
0016_10,Type_2
0192_6,Type_2
0194_13,Type_3
0094_13,Type_1
0116_10,Type_1
0118_15,Type_2
0035_4,Type_3
0124_9,Type_2
0143_11,Type_2
0044_18,Type_1
0030_14,Type_1
0139_18,Type_2
0058_8,Type_1
0190_4,Type_2
0081_9,Type_1
0084_16,Type_2
0072_6,Type_2
0053_14,Type_1
0037_6,Type_2
0108_10,Type_2
0054_5,Type_4
0153_14,Type_2
0075_10,Type_1
0039_9,Type_1
0175_10,Type_3
0175_11,Type_3
0039_8,Type_3
0128_5,Type_2
0011_4,Type_3
0153_15,Type_2
0054_4,Type_1
0072_7,Type_2
0053_15,Type_1
0081_8,Type_1
0190_5,Type_2
0106_14,Type_2
0058_9,Type_1
0044_19,Type_1
0056_6,Type_2
0043_10,Type_3
0035_5,Type_3
0118_14,Type_2
0143_10,Type_2
0070_5,Type_2
0116_11,Type_2
0094_12,Type_1
0194_12,Type_3
0192_7,Type_1
0016_11,Type_2
0067_11,Type_2
0119_8,Type_2
0189_4,Type_2
0117_7,Type_3
0198_12,Type_2
0076_3,Type_3
0065_9,Type_3
0098_12,Type_2
0020_9,Type_2
0096_6,Type_2
0178_9,Type_2
0177_14,Type_3
0079_11,Type_3
0041_8,Type_1
0151_10,Type_3
0051_10,Type_1
0186_12,Type_1
0196_3,Type_2
0104_11,Type_3
0086_12,Type_3
0185_9,Type_3
0094_4,Type_3
0094_6,Type_2
0086_10,Type_2
0104_13,Type_2
0074_3,Type_3
0151_12,Type_1
0150_7,Type_2
0188_15,Type_1
0067_9,Type_2
0176_4,Type_2
0051_12,Type_1
0079_13,Type_2
0089_3,Type_1
0177_16,Type_2
0069_6,Type_3
0187_9,Type_1
0096_4,Type_2
0152_5,Type_3
0043_8,Type_2
0198_10,Type_3
0117_5,Type_3
0174_6,Type_2
0189_6,Type_2
0169_3,Type_3
0094_10,Type_3
0116_13,Type_2
0083_8,Type_3
0016_13,Type_1
0194_10,Type_2
0193_19,Type_3
0013_4,Type_3
0056_4,Type_2
0070_7,Type_2
0143_12,Type_2
0111_3,Type_3
0118_16,Type_3
0035_7,Type_1
0193_25,Type_1
0149_6,Type_2
0084_15,Type_2
0190_7,Type_2
0054_6,Type_2
0153_17,Type_2
0011_6,Type_3
0126_8,Type_2
0053_17,Type_1
0037_5,Type_2
0163_8,Type_2
0072_5,Type_2
0049_3,Type_2
0128_7,Type_2
0175_13,Type_2
0175_12,Type_3
0128_6,Type_2
0037_4,Type_2
0053_16,Type_1
0126_9,Type_1
0072_4,Type_3
0163_9,Type_2
0153_16,Type_1
0135_3,Type_3
0011_7,Type_3
0084_14,Type_2
0190_6,Type_2
0070_6,Type_2
0193_24,Type_1
0035_6,Type_1
0118_17,Type_1
0194_11,Type_2
0016_12,Type_2
0083_9,Type_1
0193_18,Type_2
0094_11,Type_3
0090_3,Type_3
0098_11,Type_2
0131_7,Type_3
0174_7,Type_3
0198_11,Type_2
0043_9,Type_1
0187_8,Type_3
0177_17,Type_2
0108_3,Type_3
0079_12,Type_3
0176_5,Type_2
0067_8,Type_2
0188_14,Type_3
0051_13,Type_1
0151_13,Type_1
0104_12,Type_2
0086_11,Type_2
0186_11,Type_3
